GeneID,GeneSymbol,Entity,Study group,Method,Metric,Value
ENSG00000101180,HRH3,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000101180,HRH3,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000101180,HRH3,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000101180,HRH3,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000104368,PLAT,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000104368,PLAT,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000104368,PLAT,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000104368,PLAT,Mastocytosis,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000104368,PLAT,Mastocytosis,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000179913,B3GNT3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000179913,B3GNT3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000179913,B3GNT3,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000179913,B3GNT3,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000179913,B3GNT3,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000133121,STARD13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000133121,STARD13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000133121,STARD13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000133121,STARD13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000133121,STARD13,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000169213,RAB3B,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000169213,RAB3B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000169213,RAB3B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000169213,RAB3B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000169213,RAB3B,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000169213,RAB3B,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000149575,SCN2B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000149575,SCN2B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000149575,SCN2B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000149575,SCN2B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000149575,SCN2B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000149575,SCN2B,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000120322,PCDHB8,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000120322,PCDHB8,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000120322,PCDHB8,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000120322,PCDHB8,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000120322,PCDHB8,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000170122,FOXD4,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000170122,FOXD4,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000170122,FOXD4,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000170122,FOXD4,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000170122,FOXD4,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000170122,FOXD4,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000105711,SCN1B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000105711,SCN1B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000105711,SCN1B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000105711,SCN1B,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000105711,SCN1B,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000049130,KITLG,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000049130,KITLG,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000049130,KITLG,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000049130,KITLG,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000206538,VGLL3,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000206538,VGLL3,CML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000206538,VGLL3,CML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000206538,VGLL3,CML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000206538,VGLL3,CML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000206538,VGLL3,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000184185,KCNJ12,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000184185,KCNJ12,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000184185,KCNJ12,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000181656,GPR88,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000181656,GPR88,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000181656,GPR88,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000181656,GPR88,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000181656,GPR88,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000177839,PCDHB9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000177839,PCDHB9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000177839,PCDHB9,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000177839,PCDHB9,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000177839,PCDHB9,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000177839,PCDHB9,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000177839,PCDHB9,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000077092,RARB,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000077092,RARB,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000077092,RARB,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000077092,RARB,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000077092,RARB,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000184828,ZBTB7C,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000184828,ZBTB7C,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000184828,ZBTB7C,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000184828,ZBTB7C,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000107105,ELAVL2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000107105,ELAVL2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000107105,ELAVL2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000107105,ELAVL2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000107105,ELAVL2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000107105,ELAVL2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000128713,HOXD11,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000128713,HOXD11,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000128713,HOXD11,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000128713,HOXD11,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000128713,HOXD11,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000128713,HOXD11,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000178363,CALML3,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000178363,CALML3,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000178363,CALML3,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000178363,CALML3,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000178363,CALML3,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000178363,CALML3,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000110427,KIAA1549L,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000110427,KIAA1549L,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000110427,KIAA1549L,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000110427,KIAA1549L,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000110427,KIAA1549L,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000070019,GUCY2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000070019,GUCY2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000070019,GUCY2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000070019,GUCY2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000070019,GUCY2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000070019,GUCY2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000184349,EFNA5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000197496,SLC2A10,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000197496,SLC2A10,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000197496,SLC2A10,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000159723,AGRP,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000159723,AGRP,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000159723,AGRP,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000159723,AGRP,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000159723,AGRP,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000159723,AGRP,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000183395,PMCH,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000183395,PMCH,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000183395,PMCH,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000183395,PMCH,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000183395,PMCH,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000183395,PMCH,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000122852,SFTPA1,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000122852,SFTPA1,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000122852,SFTPA1,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000122852,SFTPA1,CLPD-NK,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000122852,SFTPA1,CLPD-NK,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000122852,SFTPA1,CLPD-NK,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000119547,ONECUT2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000119547,ONECUT2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000119547,ONECUT2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000119547,ONECUT2,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000119547,ONECUT2,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000250709,CCDC169-SOHLH2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000250709,CCDC169-SOHLH2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000250709,CCDC169-SOHLH2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000250709,CCDC169-SOHLH2,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000189013,KIR2DL4,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000189013,KIR2DL4,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000189013,KIR2DL4,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000189013,KIR2DL4,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000189013,KIR2DL4,MPN,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000170681,CAVIN4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000170681,CAVIN4,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000180190,TDRP,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000180190,TDRP,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000180190,TDRP,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000182255,KCNA4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000182255,KCNA4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000182255,KCNA4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000182255,KCNA4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000182255,KCNA4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000182255,KCNA4,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000101134,DOK5,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000101134,DOK5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000179468,OR9A2,HCL-V,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000179468,OR9A2,HCL-V,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000179468,OR9A2,HCL-V,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000179468,OR9A2,HCL-V,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000179468,OR9A2,HCL-V,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000179468,OR9A2,HCL-V,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000157510,AFAP1L1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000157510,AFAP1L1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000157510,AFAP1L1,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000188958,UTS2B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000188958,UTS2B,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000188958,UTS2B,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000188958,UTS2B,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000188958,UTS2B,MZL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000188958,UTS2B,MZL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000188958,UTS2B,MZL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000167216,KATNAL2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000167216,KATNAL2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000167216,KATNAL2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000167216,KATNAL2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000167216,KATNAL2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000111319,SCNN1A,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000111319,SCNN1A,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000111319,SCNN1A,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000111319,SCNN1A,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000111319,SCNN1A,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000166415,WDR72,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000170615,SLC26A5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000170615,SLC26A5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000170615,SLC26A5,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000170615,SLC26A5,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000170615,SLC26A5,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000170615,SLC26A5,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000143469,SYT14,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000143469,SYT14,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000143469,SYT14,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000143469,SYT14,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000143469,SYT14,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000257046,SLCO1B3-SLCO1B7,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000257046,SLCO1B3-SLCO1B7,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000257046,SLCO1B3-SLCO1B7,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000257046,SLCO1B3-SLCO1B7,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000257046,SLCO1B3-SLCO1B7,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000257046,SLCO1B3-SLCO1B7,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000101489,CELF4,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000186510,CLCNKA,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000186510,CLCNKA,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000186510,CLCNKA,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000186510,CLCNKA,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000186510,CLCNKA,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000186510,CLCNKA,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000283288,SMIM33,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000072657,TRHDE,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000072657,TRHDE,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000072657,TRHDE,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000072657,TRHDE,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000072657,TRHDE,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000072657,TRHDE,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000140506,LMAN1L,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000140506,LMAN1L,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000140506,LMAN1L,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000140506,LMAN1L,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000140506,LMAN1L,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000174482,LINGO2,CLPD-NK,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000174482,LINGO2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000184986,TMEM121,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000184986,TMEM121,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000184986,TMEM121,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000184986,TMEM121,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000184986,TMEM121,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000184986,TMEM121,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000197768,STPG3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000142319,SLC6A3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000254726,MEX3A,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000254726,MEX3A,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000254726,MEX3A,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000254726,MEX3A,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000254726,MEX3A,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000140285,FGF7,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000140285,FGF7,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000140285,FGF7,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000140285,FGF7,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000166157,TPTE,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000166157,TPTE,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000166157,TPTE,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000166157,TPTE,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000095596,CYP26A1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000095596,CYP26A1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000095596,CYP26A1,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000095596,CYP26A1,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000095596,CYP26A1,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000095596,CYP26A1,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000121454,LHX4,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000121454,LHX4,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000121454,LHX4,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000121454,LHX4,MPN,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000226941,RBMY1J,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000226941,RBMY1J,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000226941,RBMY1J,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000226941,RBMY1J,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000226941,RBMY1J,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000226941,RBMY1J,AML,"",NB-act,Number of samples predicted when filtering for zScore>6,1
